Name,Task,Phase,Trial,Leg,StartTime,EndTime
312,Training,HomingMultiLegs,T2.L1,NA,2023-11-02T02:26:21Z,2023-11-02T02:26:21Z
312,Training,Transition,NA,NA,2023-11-02T02:26:21Z,2023-11-02T02:26:38Z
312,Training,HomingMultiLegs,T2.L2,NA,2023-11-02T02:26:38Z,2023-11-02T02:26:38Z
312,Training,Transition,NA,NA,2023-11-02T02:26:38Z,2023-11-02T02:27:04Z
312,Training,HomingMultiLegs,T2.L3,NA,2023-11-02T02:27:04Z,2023-11-02T02:27:04Z
312,Training>Path Integration,Transition,NA,NA,2023-11-02T02:27:04Z,2023-11-02T02:28:15Z
312,Path Integration,NA,1,1,2023-11-02T02:28:15Z,2023-11-02T02:28:33Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:28:33Z,2023-11-02T02:28:54Z
312,Path Integration,NA,1,2,2023-11-02T02:28:54Z,2023-11-02T02:29:11Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:29:11Z,2023-11-02T02:29:26Z
312,Path Integration,NA,1,3,2023-11-02T02:29:26Z,2023-11-02T02:31:24Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:31:24Z,2023-11-02T02:31:42Z
312,Path Integration,NA,2,1,2023-11-02T02:31:42Z,2023-11-02T02:31:57Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:31:57Z,2023-11-02T02:32:15Z
312,Path Integration,NA,2,2,2023-11-02T02:32:15Z,2023-11-02T02:32:30Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:32:30Z,2023-11-02T02:32:45Z
312,Path Integration,NA,2,3,2023-11-02T02:32:45Z,2023-11-02T02:33:52Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:33:52Z,2023-11-02T02:34:06Z
312,Path Integration,NA,3,1,2023-11-02T02:34:06Z,2023-11-02T02:34:46Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:34:46Z,2023-11-02T02:35:01Z
312,Path Integration,NA,3,2,2023-11-02T02:35:01Z,2023-11-02T02:35:20Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:35:20Z,2023-11-02T02:35:37Z
312,Path Integration,NA,3,3,2023-11-02T02:35:37Z,2023-11-02T02:36:23Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:36:23Z,2023-11-02T02:36:34Z
312,Path Integration,NA,4,1,2023-11-02T02:36:34Z,2023-11-02T02:36:45Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:36:45Z,2023-11-02T02:37:01Z
312,Path Integration,NA,4,2,2023-11-02T02:37:01Z,2023-11-02T02:37:19Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:37:19Z,2023-11-02T02:37:34Z
312,Path Integration,NA,4,3,2023-11-02T02:37:34Z,2023-11-02T02:38:44Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:38:44Z,2023-11-02T02:38:57Z
312,Path Integration,NA,5,1,2023-11-02T02:38:57Z,2023-11-02T02:39:14Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:39:14Z,2023-11-02T02:39:32Z
312,Path Integration,NA,5,2,2023-11-02T02:39:32Z,2023-11-02T02:39:52Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:39:52Z,2023-11-02T02:40:07Z
312,Path Integration,NA,5,3,2023-11-02T02:40:07Z,2023-11-02T02:41:19Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:41:19Z,2023-11-02T02:41:32Z
312,Path Integration,NA,6,1,2023-11-02T02:41:32Z,2023-11-02T02:41:49Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:41:49Z,2023-11-02T02:42:04Z
312,Path Integration,NA,6,2,2023-11-02T02:42:04Z,2023-11-02T02:42:29Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:42:29Z,2023-11-02T02:42:46Z
312,Path Integration,NA,6,3,2023-11-02T02:42:46Z,2023-11-02T02:43:37Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:43:37Z,2023-11-02T02:43:50Z
312,Path Integration,NA,7,1,2023-11-02T02:43:50Z,2023-11-02T02:44:07Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:44:07Z,2023-11-02T02:44:22Z
312,Path Integration,NA,7,2,2023-11-02T02:44:22Z,2023-11-02T02:44:46Z
312,Path Integration,Transition,NA,NA,2023-11-02T02:44:46Z,2023-11-02T02:45:01Z
312,Path Integration,NA,7,3,2023-11-02T02:45:01Z,2023-11-02T02:46:03Z
312,Path Integration>Egocentric pointing,Transition,NA,NA,2023-11-02T02:46:03Z,2023-11-02T02:46:42Z
312,Egocentric pointing,NA,1,NA,2023-11-02T02:46:42Z,2023-11-02T02:48:12Z
312,Egocentric pointing,Transition,NA,NA,2023-11-02T02:48:12Z,2023-11-02T02:48:20Z
312,Egocentric pointing,NA,2,NA,2023-11-02T02:48:20Z,2023-11-02T02:49:38Z
312,Egocentric pointing,Transition,NA,NA,2023-11-02T02:49:38Z,2023-11-02T02:49:45Z
312,Egocentric pointing,NA,3,NA,2023-11-02T02:49:45Z,2023-11-02T02:51:07Z
312,Egocentric pointing,Transition,NA,NA,2023-11-02T02:51:07Z,2023-11-02T02:51:14Z
312,Egocentric pointing,NA,4,NA,2023-11-02T02:51:14Z,2023-11-02T02:52:38Z
312,Egocentric pointing>Mapping,Transition,NA,NA,2023-11-02T02:52:38Z,2023-11-02T02:54:02Z
312,Mapping,Tree,NA,NA,2023-11-02T02:54:02Z,2023-11-02T02:54:06Z
312,Mapping,Transition,NA,NA,2023-11-02T02:54:06Z,2023-11-02T02:54:16Z
312,Mapping,Arch,NA,NA,2023-11-02T02:54:16Z,2023-11-02T02:54:21Z
312,Mapping,Transition,NA,NA,2023-11-02T02:54:21Z,2023-11-02T02:54:23Z
312,Mapping,Waterfall,NA,NA,2023-11-02T02:54:23Z,2023-11-02T02:54:25Z
312,Mapping>Memory,Transition,NA,NA,2023-11-02T02:54:25Z,2023-11-02T02:55:26Z
312,Memory,Fossil,Panel,Arch,2023-11-02T02:55:26Z,2023-11-02T02:55:31Z
312,Memory,Transition,NA,NA,2023-11-02T02:55:31Z,2023-11-02T02:55:34Z
312,Memory,Fruit,Panel,Tree,2023-11-02T02:55:34Z,2023-11-02T02:55:35Z
312,Memory,Transition,NA,NA,2023-11-02T02:55:35Z,2023-11-02T02:55:36Z
312,Memory,Water,Panel,Waterfall,2023-11-02T02:55:36Z,2023-11-02T02:55:37Z
312,Memory>Perspective Taking,Transition,NA,NA,2023-11-02T02:55:37Z,2023-11-02T02:56:07Z
312,Perspective Taking,Rocket,Waterfall,Arch,2023-11-02T02:56:07Z,2023-11-02T02:56:45Z
312,Perspective Taking,Transition,NA,NA,2023-11-02T02:56:45Z,2023-11-02T02:56:50Z
312,Perspective Taking,Waterfall,Tree,Arch,2023-11-02T02:56:50Z,2023-11-02T02:57:46Z
312,Perspective Taking,Transition,NA,NA,2023-11-02T02:57:46Z,2023-11-02T02:57:51Z
312,Perspective Taking,Rocket,Tree,Waterfall,2023-11-02T02:57:51Z,2023-11-02T02:58:07Z
312,Perspective Taking,Transition,NA,NA,2023-11-02T02:58:07Z,2023-11-02T02:58:12Z
312,Perspective Taking,Arch,Waterfall,Rocket,2023-11-02T02:58:12Z,2023-11-02T02:59:28Z
312,Perspective Taking,Transition,NA,NA,2023-11-02T02:59:28Z,2023-11-02T02:59:33Z
312,Perspective Taking,Tree,Rocket,Waterfall,2023-11-02T02:59:33Z,2023-11-02T03:00:01Z
312,Perspective Taking,Transition,NA,NA,2023-11-02T03:00:01Z,2023-11-02T03:00:06Z
312,Perspective Taking,Arch,Waterfall,Tree,2023-11-02T03:00:06Z,2023-11-02T03:00:32Z
312,Perspective Taking,Transition,NA,NA,2023-11-02T03:00:32Z,2023-11-02T03:00:37Z
312,Perspective Taking,Waterfall,Rocket,Tree,2023-11-02T03:00:37Z,2023-11-02T03:00:57Z
313,Training,Rotation,R 90,NA,2023-11-03T02:21:51Z,2023-11-03T02:22:04Z
313,Training,Transition,NA,NA,2023-11-03T02:22:04Z,2023-11-03T02:22:09Z
313,Training,Rotation,Returning R 90,NA,2023-11-03T02:22:09Z,2023-11-03T02:22:16Z
313,Training,Transition,NA,NA,2023-11-03T02:22:16Z,2023-11-03T02:22:19Z
313,Training,Rotation,R 45,NA,2023-11-03T02:22:19Z,2023-11-03T02:22:25Z
313,Training,Transition,NA,NA,2023-11-03T02:22:25Z,2023-11-03T02:22:28Z
313,Training,Rotation,Returning R 45,NA,2023-11-03T02:22:28Z,2023-11-03T02:22:34Z
313,Training,Transition,NA,NA,2023-11-03T02:22:34Z,2023-11-03T02:23:03Z
313,Training,Movement,1,NA,2023-11-03T02:23:03Z,2023-11-03T02:23:14Z
313,Training,Transition,NA,NA,2023-11-03T02:23:14Z,2023-11-03T02:23:14Z
313,Training,Movement,2,NA,2023-11-03T02:23:14Z,2023-11-03T02:23:21Z
313,Training,Transition,NA,NA,2023-11-03T02:23:21Z,2023-11-03T02:23:23Z
313,Training,Movement,3,NA,2023-11-03T02:23:23Z,2023-11-03T02:23:35Z
313,Training,Transition,NA,NA,2023-11-03T02:23:35Z,2023-11-03T02:23:35Z
313,Training,Movement,4,NA,2023-11-03T02:23:35Z,2023-11-03T02:23:41Z
313,Training,Transition,NA,NA,2023-11-03T02:23:41Z,2023-11-03T02:24:15Z
313,Training,HomingMultiLegs,T1.L1,NA,2023-11-03T02:24:15Z,2023-11-03T02:24:15Z
313,Training,Transition,NA,NA,2023-11-03T02:24:15Z,2023-11-03T02:24:31Z
313,Training,HomingMultiLegs,T1.L2,NA,2023-11-03T02:24:31Z,2023-11-03T02:24:31Z
313,Training,Transition,NA,NA,2023-11-03T02:24:31Z,2023-11-03T02:25:04Z
313,Training,HomingMultiLegs,T1.L3,NA,2023-11-03T02:25:04Z,2023-11-03T02:25:04Z
313,Training,Transition,NA,NA,2023-11-03T02:25:04Z,2023-11-03T02:26:05Z
313,Training,HomingMultiLegs,T2.L1,NA,2023-11-03T02:26:05Z,2023-11-03T02:26:05Z
313,Training,Transition,NA,NA,2023-11-03T02:26:05Z,2023-11-03T02:26:22Z
313,Training,HomingMultiLegs,T2.L2,NA,2023-11-03T02:26:22Z,2023-11-03T02:26:22Z
313,Training,Transition,NA,NA,2023-11-03T02:26:22Z,2023-11-03T02:26:48Z
313,Training,HomingMultiLegs,T2.L3,NA,2023-11-03T02:26:48Z,2023-11-03T02:26:48Z
313,Training>Path Integration,Transition,NA,NA,2023-11-03T02:26:48Z,2023-11-03T02:28:17Z
313,Path Integration,NA,1,1,2023-11-03T02:28:17Z,2023-11-03T02:28:28Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:28:28Z,2023-11-03T02:28:46Z
313,Path Integration,NA,1,2,2023-11-03T02:28:46Z,2023-11-03T02:28:59Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:28:59Z,2023-11-03T02:29:15Z
313,Path Integration,NA,1,3,2023-11-03T02:29:15Z,2023-11-03T02:30:34Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:30:34Z,2023-11-03T02:30:47Z
313,Path Integration,NA,2,1,2023-11-03T02:30:47Z,2023-11-03T02:31:00Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:31:00Z,2023-11-03T02:31:16Z
313,Path Integration,NA,2,2,2023-11-03T02:31:16Z,2023-11-03T02:31:30Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:31:30Z,2023-11-03T02:31:45Z
313,Path Integration,NA,2,3,2023-11-03T02:31:45Z,2023-11-03T02:32:22Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:32:22Z,2023-11-03T02:32:35Z
313,Path Integration,NA,3,1,2023-11-03T02:32:35Z,2023-11-03T02:32:54Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:32:54Z,2023-11-03T02:33:10Z
313,Path Integration,NA,3,2,2023-11-03T02:33:10Z,2023-11-03T02:33:29Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:33:29Z,2023-11-03T02:33:44Z
313,Path Integration,NA,3,3,2023-11-03T02:33:44Z,2023-11-03T02:34:24Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:34:24Z,2023-11-03T02:34:38Z
313,Path Integration,NA,4,1,2023-11-03T02:34:38Z,2023-11-03T02:35:03Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:35:03Z,2023-11-03T02:35:17Z
313,Path Integration,NA,4,2,2023-11-03T02:35:17Z,2023-11-03T02:35:35Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:35:35Z,2023-11-03T02:35:50Z
313,Path Integration,NA,4,3,2023-11-03T02:35:50Z,2023-11-03T02:36:16Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:36:16Z,2023-11-03T02:36:30Z
313,Path Integration,NA,5,1,2023-11-03T02:36:30Z,2023-11-03T02:36:46Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:36:46Z,2023-11-03T02:37:01Z
313,Path Integration,NA,5,2,2023-11-03T02:37:01Z,2023-11-03T02:37:22Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:37:22Z,2023-11-03T02:37:37Z
313,Path Integration,NA,5,3,2023-11-03T02:37:37Z,2023-11-03T02:38:11Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:38:11Z,2023-11-03T02:38:24Z
313,Path Integration,NA,6,1,2023-11-03T02:38:24Z,2023-11-03T02:38:46Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:38:46Z,2023-11-03T02:39:01Z
313,Path Integration,NA,6,2,2023-11-03T02:39:01Z,2023-11-03T02:39:25Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:39:25Z,2023-11-03T02:39:41Z
313,Path Integration,NA,6,3,2023-11-03T02:39:41Z,2023-11-03T02:40:16Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:40:16Z,2023-11-03T02:40:26Z
313,Path Integration,NA,7,1,2023-11-03T02:40:26Z,2023-11-03T02:40:41Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:40:41Z,2023-11-03T02:40:55Z
313,Path Integration,NA,7,2,2023-11-03T02:40:55Z,2023-11-03T02:41:19Z
313,Path Integration,Transition,NA,NA,2023-11-03T02:41:19Z,2023-11-03T02:41:34Z
313,Path Integration,NA,7,3,2023-11-03T02:41:34Z,2023-11-03T02:42:09Z
313,Path Integration>Egocentric pointing,Transition,NA,NA,2023-11-03T02:42:09Z,2023-11-03T02:42:52Z
313,Egocentric pointing,NA,1,NA,2023-11-03T02:42:52Z,2023-11-03T02:44:00Z
313,Egocentric pointing,Transition,NA,NA,2023-11-03T02:44:00Z,2023-11-03T02:44:07Z
313,Egocentric pointing,NA,2,NA,2023-11-03T02:44:07Z,2023-11-03T02:44:45Z
313,Egocentric pointing,Transition,NA,NA,2023-11-03T02:44:45Z,2023-11-03T02:44:52Z
313,Egocentric pointing,NA,3,NA,2023-11-03T02:44:52Z,2023-11-03T02:45:31Z
313,Egocentric pointing,Transition,NA,NA,2023-11-03T02:45:31Z,2023-11-03T02:45:38Z
313,Egocentric pointing,NA,4,NA,2023-11-03T02:45:38Z,2023-11-03T02:46:22Z
313,Egocentric pointing>Mapping,Transition,NA,NA,2023-11-03T02:46:22Z,2023-11-03T02:47:24Z
313,Mapping,Arch,NA,NA,2023-11-03T02:47:24Z,2023-11-03T02:47:35Z
313,Mapping,Transition,NA,NA,2023-11-03T02:47:35Z,2023-11-03T02:47:41Z
313,Mapping,Tree,NA,NA,2023-11-03T02:47:41Z,2023-11-03T02:47:46Z
313,Mapping,Transition,NA,NA,2023-11-03T02:47:46Z,2023-11-03T02:47:47Z
313,Mapping,Waterfall,NA,NA,2023-11-03T02:47:47Z,2023-11-03T02:47:49Z
313,Mapping,Transition,NA,NA,2023-11-03T02:47:49Z,2023-11-03T02:47:52Z
313,Mapping,Waterfall,NA,NA,2023-11-03T02:47:52Z,2023-11-03T02:47:53Z
313,Mapping,Transition,NA,NA,2023-11-03T02:47:53Z,2023-11-03T02:47:54Z
313,Mapping,Tree,NA,NA,2023-11-03T02:47:54Z,2023-11-03T02:47:56Z
313,Mapping,Transition,NA,NA,2023-11-03T02:47:56Z,2023-11-03T02:47:57Z
313,Mapping,Waterfall,NA,NA,2023-11-03T02:47:57Z,2023-11-03T02:47:57Z
313,Mapping,Transition,NA,NA,2023-11-03T02:47:57Z,2023-11-03T02:47:58Z
313,Mapping,Arch,NA,NA,2023-11-03T02:47:58Z,2023-11-03T02:47:59Z
313,Mapping>Memory,Transition,NA,NA,2023-11-03T02:47:59Z,2023-11-03T02:48:42Z
313,Memory,Fossil,Panel,Arch,2023-11-03T02:48:42Z,2023-11-03T02:48:45Z
313,Memory,Transition,NA,NA,2023-11-03T02:48:45Z,2023-11-03T02:48:47Z
313,Memory,Fruit,Panel,Tree,2023-11-03T02:48:47Z,2023-11-03T02:48:49Z
313,Memory,Transition,NA,NA,2023-11-03T02:48:49Z,2023-11-03T02:48:50Z
313,Memory,Water,Panel,Waterfall,2023-11-03T02:48:50Z,2023-11-03T02:48:51Z
313,Memory>Perspective Taking,Transition,NA,NA,2023-11-03T02:48:51Z,2023-11-03T02:50:12Z
313,Perspective Taking,Rocket,Waterfall,Arch,2023-11-03T02:50:12Z,2023-11-03T02:50:50Z
313,Perspective Taking,Transition,NA,NA,2023-11-03T02:50:50Z,2023-11-03T02:50:55Z
313,Perspective Taking,Waterfall,Tree,Arch,2023-11-03T02:50:55Z,2023-11-03T02:51:35Z
313,Perspective Taking,Transition,NA,NA,2023-11-03T02:51:35Z,2023-11-03T02:51:40Z
313,Perspective Taking,Rocket,Tree,Waterfall,2023-11-03T02:51:40Z,2023-11-03T02:51:55Z
313,Perspective Taking,Transition,NA,NA,2023-11-03T02:51:55Z,2023-11-03T02:52:00Z
313,Perspective Taking,Arch,Waterfall,Rocket,2023-11-03T02:52:00Z,2023-11-03T02:52:29Z
313,Perspective Taking,Transition,NA,NA,2023-11-03T02:52:29Z,2023-11-03T02:52:34Z
313,Perspective Taking,Tree,Rocket,Waterfall,2023-11-03T02:52:34Z,2023-11-03T02:53:07Z
313,Perspective Taking,Transition,NA,NA,2023-11-03T02:53:07Z,2023-11-03T02:53:12Z
313,Perspective Taking,Arch,Waterfall,Tree,2023-11-03T02:53:12Z,2023-11-03T02:53:33Z
313,Perspective Taking,Transition,NA,NA,2023-11-03T02:53:33Z,2023-11-03T02:53:38Z
313,Perspective Taking,Waterfall,Rocket,Tree,2023-11-03T02:53:38Z,2023-11-03T02:54:25Z
314,Training,Rotation,L 45,NA,2023-11-03T07:18:26Z,2023-11-03T07:18:40Z
314,Training,Transition,NA,NA,2023-11-03T07:18:40Z,2023-11-03T07:18:44Z
314,Training,Rotation,Returning L 45,NA,2023-11-03T07:18:44Z,2023-11-03T07:18:50Z
314,Training,Transition,NA,NA,2023-11-03T07:18:50Z,2023-11-03T07:18:55Z
314,Training,Rotation,L 90,NA,2023-11-03T07:18:55Z,2023-11-03T07:19:09Z
314,Training,Transition,NA,NA,2023-11-03T07:19:09Z,2023-11-03T07:19:13Z
314,Training,Rotation,Returning L 90,NA,2023-11-03T07:19:13Z,2023-11-03T07:19:23Z
314,Training,Transition,NA,NA,2023-11-03T07:19:23Z,2023-11-03T07:19:43Z
314,Training,Movement,1,NA,2023-11-03T07:19:43Z,2023-11-03T07:19:54Z
314,Training,Transition,NA,NA,2023-11-03T07:19:54Z,2023-11-03T07:19:54Z
314,Training,Movement,2,NA,2023-11-03T07:19:54Z,2023-11-03T07:20:11Z
314,Training,Transition,NA,NA,2023-11-03T07:20:11Z,2023-11-03T07:20:13Z
314,Training,Movement,3,NA,2023-11-03T07:20:13Z,2023-11-03T07:20:23Z
314,Training,Transition,NA,NA,2023-11-03T07:20:23Z,2023-11-03T07:20:23Z
314,Training,Movement,4,NA,2023-11-03T07:20:23Z,2023-11-03T07:20:33Z
314,Training,Transition,NA,NA,2023-11-03T07:20:33Z,2023-11-03T07:20:50Z
314,Training,HomingMultiLegs,T1.L1,NA,2023-11-03T07:20:50Z,2023-11-03T07:20:50Z
314,Training,Transition,NA,NA,2023-11-03T07:20:50Z,2023-11-03T07:21:14Z
314,Training,HomingMultiLegs,T1.L2,NA,2023-11-03T07:21:14Z,2023-11-03T07:21:14Z
314,Training,Transition,NA,NA,2023-11-03T07:21:14Z,2023-11-03T07:21:47Z
314,Training,HomingMultiLegs,T1.L3,NA,2023-11-03T07:21:47Z,2023-11-03T07:21:47Z
314,Training,Transition,NA,NA,2023-11-03T07:21:47Z,2023-11-03T07:22:25Z
314,Training,HomingMultiLegs,T2.L1,NA,2023-11-03T07:22:25Z,2023-11-03T07:22:25Z
314,Training,Transition,NA,NA,2023-11-03T07:22:25Z,2023-11-03T07:22:39Z
314,Training,HomingMultiLegs,T2.L2,NA,2023-11-03T07:22:39Z,2023-11-03T07:22:39Z
314,Training,Transition,NA,NA,2023-11-03T07:22:39Z,2023-11-03T07:23:11Z
314,Training,HomingMultiLegs,T2.L3,NA,2023-11-03T07:23:11Z,2023-11-03T07:23:11Z
314,Training>Path Integration,Transition,NA,NA,2023-11-03T07:23:11Z,2023-11-03T07:25:35Z
314,Path Integration,NA,1,1,2023-11-03T07:25:35Z,2023-11-03T07:25:49Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:25:49Z,2023-11-03T07:26:07Z
314,Path Integration,NA,1,2,2023-11-03T07:26:07Z,2023-11-03T07:26:19Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:26:19Z,2023-11-03T07:26:36Z
314,Path Integration,NA,1,3,2023-11-03T07:26:36Z,2023-11-03T07:27:58Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:27:58Z,2023-11-03T07:28:15Z
314,Path Integration,NA,2,1,2023-11-03T07:28:15Z,2023-11-03T07:28:33Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:28:33Z,2023-11-03T07:28:49Z
314,Path Integration,NA,2,2,2023-11-03T07:28:49Z,2023-11-03T07:29:05Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:29:05Z,2023-11-03T07:29:20Z
314,Path Integration,NA,2,3,2023-11-03T07:29:20Z,2023-11-03T07:30:11Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:30:11Z,2023-11-03T07:30:24Z
314,Path Integration,NA,3,1,2023-11-03T07:30:24Z,2023-11-03T07:30:39Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:30:39Z,2023-11-03T07:30:55Z
314,Path Integration,NA,3,2,2023-11-03T07:30:55Z,2023-11-03T07:31:14Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:31:14Z,2023-11-03T07:31:31Z
314,Path Integration,NA,3,3,2023-11-03T07:31:31Z,2023-11-03T07:32:10Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:32:10Z,2023-11-03T07:32:22Z
314,Path Integration,NA,4,1,2023-11-03T07:32:22Z,2023-11-03T07:32:42Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:32:42Z,2023-11-03T07:32:57Z
314,Path Integration,NA,4,2,2023-11-03T07:32:57Z,2023-11-03T07:33:29Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:33:29Z,2023-11-03T07:33:45Z
314,Path Integration,NA,4,3,2023-11-03T07:33:45Z,2023-11-03T07:34:23Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:34:23Z,2023-11-03T07:34:36Z
314,Path Integration,NA,5,1,2023-11-03T07:34:36Z,2023-11-03T07:34:48Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:34:48Z,2023-11-03T07:35:04Z
314,Path Integration,NA,5,2,2023-11-03T07:35:04Z,2023-11-03T07:35:24Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:35:24Z,2023-11-03T07:35:39Z
314,Path Integration,NA,5,3,2023-11-03T07:35:39Z,2023-11-03T07:36:21Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:36:21Z,2023-11-03T07:36:36Z
314,Path Integration,NA,6,1,2023-11-03T07:36:36Z,2023-11-03T07:36:49Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:36:49Z,2023-11-03T07:37:05Z
314,Path Integration,NA,6,2,2023-11-03T07:37:05Z,2023-11-03T07:37:30Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:37:30Z,2023-11-03T07:37:47Z
314,Path Integration,NA,6,3,2023-11-03T07:37:47Z,2023-11-03T07:38:54Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:38:54Z,2023-11-03T07:39:08Z
314,Path Integration,NA,7,1,2023-11-03T07:39:08Z,2023-11-03T07:39:21Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:39:21Z,2023-11-03T07:39:38Z
314,Path Integration,NA,7,2,2023-11-03T07:39:38Z,2023-11-03T07:40:00Z
314,Path Integration,Transition,NA,NA,2023-11-03T07:40:00Z,2023-11-03T07:40:15Z
314,Path Integration,NA,7,3,2023-11-03T07:40:15Z,2023-11-03T07:41:23Z
314,Path Integration>Egocentric pointing,Transition,NA,NA,2023-11-03T07:41:23Z,2023-11-03T07:42:01Z
314,Egocentric pointing,NA,1,NA,2023-11-03T07:42:01Z,2023-11-03T07:44:22Z
314,Egocentric pointing,Transition,NA,NA,2023-11-03T07:44:22Z,2023-11-03T07:44:29Z
314,Egocentric pointing,NA,2,NA,2023-11-03T07:44:29Z,2023-11-03T07:45:28Z
314,Egocentric pointing,Transition,NA,NA,2023-11-03T07:45:28Z,2023-11-03T07:45:36Z
314,Egocentric pointing,NA,3,NA,2023-11-03T07:45:36Z,2023-11-03T07:46:16Z
314,Egocentric pointing,Transition,NA,NA,2023-11-03T07:46:16Z,2023-11-03T07:46:23Z
314,Egocentric pointing,NA,4,NA,2023-11-03T07:46:23Z,2023-11-03T07:46:55Z
314,Egocentric pointing>Mapping,Transition,NA,NA,2023-11-03T07:46:55Z,2023-11-03T07:48:06Z
314,Mapping,Tree,NA,NA,2023-11-03T07:48:06Z,2023-11-03T07:48:09Z
314,Mapping,Transition,NA,NA,2023-11-03T07:48:09Z,2023-11-03T07:48:17Z
314,Mapping,Arch,NA,NA,2023-11-03T07:48:17Z,2023-11-03T07:48:18Z
314,Mapping,Transition,NA,NA,2023-11-03T07:48:18Z,2023-11-03T07:48:32Z
314,Mapping,Waterfall,NA,NA,2023-11-03T07:48:32Z,2023-11-03T07:48:37Z
314,Mapping,Transition,NA,NA,2023-11-03T07:48:37Z,2023-11-03T07:49:04Z
314,Mapping,Arch,NA,NA,2023-11-03T07:49:04Z,2023-11-03T07:49:06Z
314,Mapping,Transition,NA,NA,2023-11-03T07:49:06Z,2023-11-03T07:49:07Z
314,Mapping,Waterfall,NA,NA,2023-11-03T07:49:07Z,2023-11-03T07:49:08Z
314,Mapping,Transition,NA,NA,2023-11-03T07:49:08Z,2023-11-03T07:49:09Z
314,Mapping,Tree,NA,NA,2023-11-03T07:49:09Z,2023-11-03T07:49:10Z
314,Mapping,Transition,NA,NA,2023-11-03T07:49:10Z,2023-11-03T07:49:21Z
314,Mapping,Arch,NA,NA,2023-11-03T07:49:21Z,2023-11-03T07:49:21Z
314,Mapping,Transition,NA,NA,2023-11-03T07:49:21Z,2023-11-03T07:49:22Z
314,Mapping,Tree,NA,NA,2023-11-03T07:49:22Z,2023-11-03T07:49:22Z
314,Mapping,Transition,NA,NA,2023-11-03T07:49:22Z,2023-11-03T07:49:24Z
314,Mapping,Tree,NA,NA,2023-11-03T07:49:24Z,2023-11-03T07:49:24Z
314,Mapping,Transition,NA,NA,2023-11-03T07:49:24Z,2023-11-03T07:49:25Z
314,Mapping,Arch,NA,NA,2023-11-03T07:49:25Z,2023-11-03T07:49:25Z
314,Mapping>Memory,Transition,NA,NA,2023-11-03T07:49:25Z,2023-11-03T07:50:31Z
314,Memory,Water,Panel,Waterfall,2023-11-03T07:50:31Z,2023-11-03T07:50:31Z
